operator_id,incoming_calls,missed_calls,wait_seconds,missed_rate,avg_wait_sec,outgoing_calls,tariff_plan,high_missed_rate,high_wait,low_outbound,incoming_risk
965232,0.0,0.0,0.0,0.0,0.0,37.0,C,False,False,True,False
965328,0.0,0.0,0.0,0.0,0.0,28.0,C,False,False,True,False
965538,0.0,0.0,0.0,0.0,0.0,475.0,A,False,False,False,False
965540,0.0,0.0,0.0,0.0,0.0,807.0,A,False,False,False,False
965542,0.0,0.0,0.0,0.0,0.0,681.0,A,False,False,False,False
965544,0.0,0.0,0.0,0.0,0.0,1277.0,A,False,False,False,False
965942,4.0,0.0,51.0,0.0,12.75,0.0,C,False,False,True,False
966158,3.0,0.0,45.0,0.0,15.0,34.0,C,False,False,True,False
966686,2.0,0.0,33.0,0.0,16.5,1.0,A,False,False,True,False
967204,0.0,0.0,0.0,0.0,0.0,3.0,C,False,False,True,False
967310,1.0,0.0,8.0,0.0,8.0,52.0,B,False,False,True,False
968150,4.0,0.0,4.0,0.0,1.0,91.0,B,False,False,False,False
968232,1.0,0.0,13.0,0.0,13.0,0.0,A,False,False,True,False
968338,13.0,0.0,115.0,0.0,8.846153846153847,213.0,B,False,False,False,False
968368,2.0,0.0,38.0,0.0,19.0,0.0,B,False,False,True,False
968520,5.0,0.0,5.0,0.0,1.0,0.0,A,False,False,True,False
969262,0.0,0.0,0.0,0.0,0.0,1.0,C,False,False,True,False
969268,0.0,0.0,0.0,0.0,0.0,5.0,C,False,False,True,False
969272,154.0,0.0,1867.0,0.0,12.123376623376624,228.0,C,False,False,False,False
969284,0.0,0.0,0.0,0.0,0.0,1.0,C,False,False,True,False
969286,0.0,0.0,0.0,0.0,0.0,8.0,C,False,False,True,False
969288,3.0,0.0,88.0,0.0,29.333333333333332,2.0,C,False,True,True,False
969294,84.0,0.0,710.0,0.0,8.452380952380953,12.0,C,False,False,True,False
969380,1.0,0.0,21.0,0.0,21.0,7.0,C,False,True,True,False
969386,0.0,0.0,0.0,0.0,0.0,54.0,C,False,False,True,False
969600,0.0,0.0,0.0,0.0,0.0,19.0,C,False,False,True,False
970240,1.0,0.0,44.0,0.0,44.0,1.0,B,False,True,True,False
970242,0.0,0.0,0.0,0.0,0.0,10.0,B,False,False,True,False
970244,2.0,0.0,81.0,0.0,40.5,2.0,B,False,True,True,False
970250,0.0,0.0,0.0,0.0,0.0,1.0,B,False,False,True,False
970252,1.0,0.0,25.0,0.0,25.0,5.0,B,False,True,True,False
970254,3.0,0.0,121.0,0.0,40.333333333333336,9.0,B,False,True,True,False
970258,0.0,0.0,0.0,0.0,0.0,1.0,B,False,False,True,False
970484,0.0,0.0,0.0,0.0,0.0,7.0,B,False,False,True,False
970486,0.0,0.0,0.0,0.0,0.0,6.0,B,False,False,True,False
971100,3.0,0.0,26.0,0.0,8.666666666666666,0.0,C,False,False,True,False
971102,76.0,0.0,1352.0,0.0,17.789473684210527,0.0,C,False,False,True,False
971354,6.0,0.0,84.0,0.0,14.0,0.0,B,False,False,True,False
972408,0.0,0.0,0.0,0.0,0.0,6.0,B,False,False,True,False
972410,0.0,0.0,0.0,0.0,0.0,77.0,B,False,False,False,False
972412,1.0,0.0,25.0,0.0,25.0,60.0,B,False,True,False,False
972460,1.0,0.0,4.0,0.0,4.0,50.0,C,False,False,True,False
973120,0.0,0.0,0.0,0.0,0.0,3.0,C,False,False,True,False
973286,2.0,0.0,88.0,0.0,44.0,0.0,B,False,True,True,False
